Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,profit,Rating
699-01-4164,C,Naypyitaw,Normal,Male,Health and beauty,41.5,4,8.3,174.3,25/09/2019,19:58,Credit card,9.174697433,8.2
420-11-4919,C,Naypyitaw,Member,Female,Food and beverages,71.39,5,17.8475,375.7975,15/09/2019,19:57,Credit card,7.888362747,5.5
606-80-4905,C,Naypyitaw,Member,Female,Sports and travel,19.15,6,5.745,124.645,22/06/2019,10:01,Credit card,10.34802944,6.8
542-41-0513,B,Mandalay,Member,Female,Electronic accessories,57.49,4,11.498,243.458,22/12/2019,11:57,Ewallet,8.259166151,6.6
426-39-2418,C,Naypyitaw,Normal,Male,Electronic accessories,61.41,7,21.4935,451.3635,08/12/2019,10:02,Ewallet,50.84434032,9.8
875-46-5808,B,Mandalay,Member,Male,Health and beauty,25.9,10,12.95,272.95,27/05/2019,14:51,Cash,13.74824469,8.7
394-43-4238,B,Mandalay,Member,Male,Home and lifestyle,17.77,5,4.4425,96.2925,02/01/2019,12:42,Credit card,21.68947724,5.4
749-24-1565,A,Yangon,Normal,Female,Health and beauty,23.03,9,10.3635,217.6335,14/08/2019,12:02,Cash,21.8828727,7.9
672-51-8681,C,Naypyitaw,Member,Female,Electronic accessories,66.65,9,29.9925,633.8425,15/06/2019,18:19,Credit card,5.120603735,9.7
263-87-5680,C,Naypyitaw,Member,Female,Home and lifestyle,28.53,10,14.265,300.565,09/12/2019,17:38,Cash,47.55769656,7.8
573-58-9734,B,Mandalay,Normal,Female,Fashion accessories,30.37,3,4.5555,95.6655,30/09/2019,13:41,Cash,22.99731923,5.1
817-69-8206,B,Mandalay,Normal,Female,Electronic accessories,99.73,9,44.8785,942.4485,10/03/2019,19:42,Credit card,8.987547802,6.5
888-02-0338,A,Yangon,Normal,Male,Electronic accessories,26.23,9,11.8035,247.8735,26/12/2019,20:24,Cash,7.291230507,5.9
677-11-0152,C,Naypyitaw,Normal,Female,Food and beverages,93.26,9,41.967,881.307,15/11/2019,18:08,Ewallet,37.41585404,8.8
142-63-6033,B,Mandalay,Normal,Male,Home and lifestyle,92.36,5,23.09,484.89,15/06/2019,19:17,Cash,42.90120625,4.9
656-16-1063,B,Mandalay,Normal,Male,Sports and travel,46.42,3,6.963,146.223,21/11/2019,13:24,Credit card,4.58845138,4.4
891-58-8335,B,Mandalay,Member,Female,Sports and travel,29.61,7,10.3635,219.6335,08/02/2019,15:53,Ewallet,17.18471415,6.5
802-43-8934,A,Yangon,Normal,Male,Home and lifestyle,18.28,1,0.914,19.194,27/08/2019,15:05,Credit card,2.79443029,8.3
560-30-5617,B,Mandalay,Normal,Female,Sports and travel,24.77,5,6.1925,130.0425,29/04/2019,18:27,Ewallet,7.480439978,8.5
319-74-2561,A,Yangon,Member,Female,Electronic accessories,94.64,3,14.196,301.116,16/04/2019,16:55,Ewallet,8.996282082,5.5
549-03-9315,B,Mandalay,Normal,Male,Fashion accessories,94.87,8,37.948,796.908,14/02/2019,12:58,Cash,13.69918465,8.7
790-29-1172,B,Mandalay,Normal,Female,Food and beverages,57.34,3,8.601,180.621,14/01/2019,18:59,Credit card,39.63729459,7.9
239-36-3640,B,Mandalay,Normal,Male,Electronic accessories,45.35,6,13.605,285.705,02/08/2019,13:44,Cash,29.23862461,6.1
468-01-2051,B,Mandalay,Normal,Male,Food and beverages,62.08,7,21.728,456.288,01/04/2019,13:46,Cash,38.84607888,5.4
389-25-3394,C,Naypyitaw,Normal,Male,Electronic accessories,11.81,5,2.9525,62.0025,26/12/2019,18:06,Ewallet,6.975536455,9.4
279-62-1445,C,Naypyitaw,Member,Female,Fashion accessories,12.54,1,0.627,15.167,12/06/2019,12:38,Ewallet,14.77810217,8.2
213-72-6612,A,Yangon,Normal,Male,Food and beverages,43.25,2,4.325,90.825,03/09/2019,15:56,Ewallet,30.6860262,6.2
746-68-6593,C,Naypyitaw,Member,Female,Sports and travel,87.16,2,8.716,188.036,28/02/2019,14:29,Credit card,17.6537334,9.7
836-82-5858,B,Mandalay,Member,Male,Health and beauty,69.37,9,31.2165,659.5465,23/09/2019,19:14,Cash,10.30826875,4
583-72-1480,C,Naypyitaw,Member,Male,Electronic accessories,37.06,4,7.412,160.652,12/04/2019,16:24,Cash,27.84676016,9.7
466-61-5506,B,Mandalay,Member,Female,Electronic accessories,90.7,6,27.21,572.41,08/06/2019,10:52,Ewallet,10.81950062,5.3
721-86-6247,A,Yangon,Normal,Female,Home and lifestyle,63.42,8,25.368,532.728,10/01/2019,12:55,Cash,25.43263888,7.4
289-65-5721,B,Mandalay,Normal,Female,Fashion accessories,81.37,2,8.137,170.877,07/09/2019,19:28,Ewallet,32.712976,6.5
545-46-3100,B,Mandalay,Member,Female,Electronic accessories,10.59,3,1.5885,34.3585,17/02/2019,13:52,Credit card,21.83932198,8.7
418-02-5978,B,Mandalay,Normal,Female,Health and beauty,84.09,9,37.8405,794.6505,18/04/2019,10:54,Ewallet,35.13888614,8
269-04-5750,B,Mandalay,Member,Male,Fashion accessories,73.82,4,14.764,313.044,23/08/2019,18:31,Ewallet,23.31634749,6.7
157-13-5295,A,Yangon,Member,Male,Health and beauty,51.94,10,25.97,549.37,05/02/2019,18:24,Cash,13.62655665,6.5
645-78-8093,A,Yangon,Normal,Female,Sports and travel,93.14,2,9.314,195.594,13/04/2019,18:09,Cash,39.18023779,4.1
211-30-9270,C,Naypyitaw,Normal,Male,Health and beauty,17.41,5,4.3525,91.4025,29/09/2019,15:16,Credit card,15.70174366,4.9
755-12-3214,C,Naypyitaw,Member,Female,Fashion accessories,44.22,5,11.055,237.155,03/07/2019,17:07,Credit card,14.38976955,8.6
346-84-3103,B,Mandalay,Member,Female,Electronic accessories,13.22,5,3.305,71.405,15/12/2019,19:26,Ewallet,9.485417589,4.3
478-06-7835,A,Yangon,Normal,Male,Fashion accessories,89.69,1,4.4845,94.1745,29/12/2019,11:20,Cash,7.622296552,4.9
540-11-4336,A,Yangon,Normal,Male,Food and beverages,24.94,9,11.223,235.683,04/01/2019,16:49,Credit card,26.43851371,5.6
448-81-5016,A,Yangon,Normal,Male,Health and beauty,59.77,2,5.977,125.517,21/11/2019,12:01,Credit card,8.982888226,5.8
142-72-4741,C,Naypyitaw,Member,Male,Fashion accessories,93.2,2,9.32,199.72,02/09/2019,18:37,Credit card,5.474999514,6
217-58-1179,A,Yangon,Member,Male,Home and lifestyle,62.65,4,12.53,264.13,27/06/2019,11:25,Ewallet,15.35890773,4.2
376-02-8238,B,Mandalay,Normal,Male,Home and lifestyle,93.87,8,37.548,788.508,09/02/2019,18:42,Credit card,13.00543265,8.3
530-90-9855,A,Yangon,Member,Male,Home and lifestyle,47.59,8,19.036,402.756,13/11/2019,14:47,Ewallet,18.23926751,5.7
866-05-7563,B,Mandalay,Member,Female,Electronic accessories,81.4,3,12.21,260.41,01/06/2019,19:43,Ewallet,9.267981778,4.8
604-70-6476,A,Yangon,Member,Male,Fashion accessories,17.94,5,4.485,97.185,11/07/2019,14:04,Cash,38.06670611,6.8
799-71-1548,A,Yangon,Member,Male,Electronic accessories,77.72,4,15.544,327.424,24/12/2019,16:11,Credit card,23.25363755,8.8
785-13-7708,B,Mandalay,Normal,Male,Food and beverages,73.06,7,25.571,536.991,11/04/2019,19:06,Credit card,5.07669458,4.2
845-51-0542,B,Mandalay,Member,Male,Food and beverages,46.55,9,20.9475,444.8975,08/02/2019,15:34,Cash,19.13813008,6.4
662-47-5456,C,Naypyitaw,Member,Male,Fashion accessories,35.19,10,17.595,370.495,30/03/2019,19:06,Credit card,12.52730862,8.4
883-17-4236,C,Naypyitaw,Normal,Female,Sports and travel,14.39,2,1.439,30.219,12/06/2019,19:44,Credit card,22.08448754,7.2
290-68-2984,A,Yangon,Normal,Male,Home and lifestyle,23.75,4,4.75,99.75,26/10/2019,11:22,Ewallet,30.70584916,5.2
704-11-6354,A,Yangon,Member,Male,Home and lifestyle,58.9,8,23.56,496.76,23/06/2019,11:23,Ewallet,15.45470508,8.9
110-48-7033,B,Mandalay,Member,Male,Fashion accessories,32.62,4,6.524,141.004,12/11/2019,14:12,Ewallet,27.41443112,9
366-93-0948,A,Yangon,Member,Male,Electronic accessories,66.35,1,3.3175,71.6675,15/01/2019,10:46,Credit card,8.791299403,9.7
729-09-9681,A,Yangon,Member,Male,Home and lifestyle,25.91,6,7.773,164.233,21/01/2019,10:16,Cash,31.48571171,8.7
151-16-1484,A,Yangon,Member,Male,Electronic accessories,32.25,4,6.45,139.45,08/04/2019,12:38,Cash,40.28229885,6.5
380-94-4661,C,Naypyitaw,Member,Male,Electronic accessories,65.94,4,13.188,279.948,19/10/2019,13:05,Credit card,7.579672872,6.9
850-41-9669,A,Yangon,Normal,Female,Electronic accessories,75.06,9,33.777,709.317,04/10/2019,13:25,Cash,29.72603807,6.2
821-07-3596,C,Naypyitaw,Normal,Female,Fashion accessories,16.45,4,3.29,69.09,16/03/2019,14:53,Cash,7.68910704,5.6
655-85-5130,B,Mandalay,Member,Female,Fashion accessories,38.3,4,7.66,163.86,09/02/2019,19:22,Ewallet,5.790142596,5.7
447-15-7839,A,Yangon,Member,Female,Sports and travel,22.24,10,11.12,235.52,24/04/2019,11:00,Ewallet,11.72034014,4.2
154-74-7179,B,Mandalay,Normal,Male,Sports and travel,54.45,1,2.7225,57.1725,05/07/2019,19:24,Cash,11.45196566,7.9
253-12-6086,A,Yangon,Member,Female,Sports and travel,98.4,7,34.44,727.24,20/04/2019,12:43,Credit card,12.05442603,8.7
808-65-0703,C,Naypyitaw,Normal,Male,Home and lifestyle,35.47,4,7.094,148.974,03/02/2019,17:22,Credit card,12.49001272,6.9
571-94-0759,B,Mandalay,Member,Female,Food and beverages,74.6,10,37.3,788.3,16/09/2019,20:55,Ewallet,52.80996794,9.5
144-51-6085,A,Yangon,Member,Male,Home and lifestyle,70.74,4,14.148,300.108,10/06/2019,16:05,Credit card,16.78207955,4.4
731-14-2199,A,Yangon,Member,Female,Home and lifestyle,35.54,10,17.77,374.17,08/10/2019,13:34,Cash,13.42615824,7
783-09-1637,B,Mandalay,Normal,Female,Sports and travel,67.43,5,16.8575,354.0075,08/08/2019,18:13,Cash,28.38352104,6.3
687-15-1097,C,Naypyitaw,Member,Female,Health and beauty,21.12,2,2.112,48.352,01/11/2019,19:17,Ewallet,27.14137362,9.7
126-54-1082,A,Yangon,Member,Female,Home and lifestyle,21.54,9,9.693,208.553,06/03/2019,11:44,Credit card,15.73003173,8.8
633-91-1052,A,Yangon,Normal,Female,Home and lifestyle,12.03,2,1.203,25.263,07/07/2019,15:51,Ewallet,5.515508318,5.1
477-24-6490,B,Mandalay,Normal,Female,Health and beauty,99.71,6,29.913,628.173,15/12/2019,16:52,Cash,34.73067916,7.9
566-19-5475,B,Mandalay,Normal,Male,Fashion accessories,47.97,7,16.7895,352.5795,02/07/2019,20:52,Ewallet,18.16725201,6.2
526-86-8552,C,Naypyitaw,Member,Female,Home and lifestyle,21.82,10,10.91,234.11,28/06/2019,17:36,Ewallet,13.38204555,7.1
376-56-3573,C,Naypyitaw,Normal,Female,Fashion accessories,95.42,4,19.084,400.764,16/09/2019,13:23,Cash,6.855919441,6.4
537-72-0426,C,Naypyitaw,Member,Male,Fashion accessories,70.99,10,35.495,748.395,12/05/2019,16:28,Ewallet,18.88415401,5.7
828-61-5674,A,Yangon,Member,Male,Sports and travel,44.02,10,22.01,464.21,15/01/2019,19:57,Credit card,12.39747578,9.6
136-08-6195,A,Yangon,Normal,Female,Home and lifestyle,69.96,8,27.984,587.664,16/12/2019,17:01,Credit card,6.790042072,6.4
523-38-0215,C,Naypyitaw,Normal,Male,Home and lifestyle,37,1,1.85,38.85,27/01/2019,13:29,Credit card,12.61478095,7.9
490-29-1201,A,Yangon,Normal,Female,Sports and travel,15.34,1,0.767,16.107,08/11/2019,11:09,Ewallet,17.98561414,6.5
667-92-0055,A,Yangon,Member,Male,Health and beauty,99.83,6,29.949,633.929,26/02/2019,15:02,Cash,9.751070753,8.5
565-17-3836,A,Yangon,Member,Female,Health and beauty,47.67,4,9.534,201.214,18/10/2019,14:21,Ewallet,24.00302932,9.1
498-41-1961,B,Mandalay,Normal,Male,Health and beauty,66.68,5,16.67,350.07,09/04/2019,18:01,Ewallet,22.58324082,7.6
593-95-4461,C,Naypyitaw,Member,Male,Home and lifestyle,74.86,1,3.743,82.603,15/03/2019,14:49,Ewallet,16.00866876,6.9
226-71-3580,C,Naypyitaw,Normal,Female,Sports and travel,23.75,9,10.6875,224.4375,27/04/2019,12:02,Ewallet,11.52197534,9.5
283-79-9594,B,Mandalay,Normal,Female,Food and beverages,48.51,7,16.9785,356.5485,25/02/2019,13:30,Credit card,47.38999363,5.2
430-60-3493,A,Yangon,Member,Female,Home and lifestyle,94.88,7,33.208,699.368,23/03/2019,14:38,Ewallet,19.04934741,4.2
139-20-0155,B,Mandalay,Member,Male,Electronic accessories,40.3,10,20.15,424.15,31/01/2019,17:37,Credit card,6.869391991,7
558-80-4082,C,Naypyitaw,Normal,Male,Electronic accessories,27.85,7,9.7475,204.6975,22/06/2019,17:20,Cash,37.48129617,6
278-97-7759,A,Yangon,Member,Female,Electronic accessories,62.48,1,3.124,67.604,04/03/2019,20:29,Ewallet,19.66192055,4.7
316-68-6352,A,Yangon,Member,Female,Food and beverages,36.36,2,3.636,81.356,19/11/2019,10:00,Ewallet,26.44603121,7.1
585-03-5943,B,Mandalay,Normal,Male,Health and beauty,18.11,10,9.055,190.155,10/08/2019,11:46,Cash,23.48226391,5.9
211-05-0490,C,Naypyitaw,Member,Female,Electronic accessories,51.92,5,12.98,275.58,14/01/2019,13:42,Ewallet,32.61073176,7.5
727-75-6477,C,Naypyitaw,Normal,Male,Electronic accessories,28.84,4,5.768,121.128,26/10/2019,14:44,Ewallet,14.61702439,6.4
744-02-5987,A,Yangon,Member,Male,Home and lifestyle,78.38,6,23.514,494.794,24/05/2019,14:16,Cash,9.482967526,5.8
307-83-9164,A,Yangon,Member,Male,Home and lifestyle,60.01,4,12.002,255.042,01/09/2019,15:54,Ewallet,34.94057581,4.5
779-06-0012,C,Naypyitaw,Member,Female,Home and lifestyle,88.61,1,4.4305,97.0405,12/06/2019,10:21,Ewallet,8.647223898,7.7
446-47-6729,C,Naypyitaw,Normal,Male,Fashion accessories,99.82,2,9.982,209.622,20/12/2019,18:09,Credit card,10.46346195,6.7
573-10-3877,B,Mandalay,Member,Male,Health and beauty,39.01,1,1.9505,41.9605,08/07/2019,16:46,Credit card,44.29105322,4.7
735-06-4124,C,Naypyitaw,Normal,Male,Food and beverages,48.61,1,2.4305,51.0405,27/05/2019,15:31,Ewallet,12.54694914,4.4
439-54-7422,A,Yangon,Normal,Female,Electronic accessories,51.19,4,10.238,214.998,13/05/2019,17:15,Credit card,9.816211248,4.7
396-90-2219,B,Mandalay,Normal,Female,Electronic accessories,14.96,8,5.984,125.664,15/03/2019,12:29,Ewallet,13.99546356,8.6
411-77-0180,A,Yangon,Member,Male,Electronic accessories,72.2,7,25.27,533.67,20/06/2019,20:14,Cash,39.40410323,4.3
286-01-5402,A,Yangon,Normal,Female,Sports and travel,40.23,7,14.0805,295.6905,17/06/2019,13:22,Ewallet,7.371161138,9.6
803-17-8013,A,Yangon,Member,Female,Home and lifestyle,88.79,8,35.516,749.836,11/12/2019,17:09,Ewallet,21.0349663,4.1
512-98-1403,A,Yangon,Member,Female,Electronic accessories,26.48,3,3.972,87.412,29/11/2019,10:40,Cash,39.27769602,4.7
848-42-2560,A,Yangon,Normal,Female,Fashion accessories,81.91,2,8.191,172.011,26/08/2019,17:43,Ewallet,10.70097944,7.8
532-59-7201,B,Mandalay,Member,Male,Sports and travel,79.93,6,23.979,507.559,12/02/2019,14:04,Ewallet,31.74333988,5.5
181-94-6432,C,Naypyitaw,Member,Male,Fashion accessories,69.33,2,6.933,146.593,19/07/2019,19:05,Cash,7.991195815,9.7
870-76-1733,A,Yangon,Member,Female,Food and beverages,14.23,5,3.5575,78.7075,07/12/2019,10:08,Credit card,13.72679027,4.4
423-64-4619,A,Yangon,Member,Female,Health and beauty,15.55,9,6.9975,149.9475,28/09/2019,13:12,Ewallet,5.328394488,5
227-07-4446,C,Naypyitaw,Member,Female,Electronic accessories,78.13,10,39.065,824.365,01/04/2019,20:51,Ewallet,7.010459725,4.4
174-36-3675,C,Naypyitaw,Member,Male,Food and beverages,99.37,2,9.937,212.677,20/03/2019,17:29,Ewallet,38.31159541,5.2
428-83-5800,C,Naypyitaw,Member,Female,Food and beverages,21.08,3,3.162,70.402,26/01/2019,10:25,Ewallet,22.64683352,7.3
603-07-0961,C,Naypyitaw,Member,Male,Electronic accessories,74.79,5,18.6975,394.6475,07/02/2019,11:34,Ewallet,17.35455643,4.9
704-20-4138,C,Naypyitaw,Member,Female,Health and beauty,29.67,7,10.3845,219.0745,01/01/2019,18:58,Credit card,15.13504341,8.1
787-15-1757,C,Naypyitaw,Member,Male,Health and beauty,44.07,4,8.814,189.094,24/11/2019,16:28,Cash,13.25108164,8.4
649-11-3678,C,Naypyitaw,Normal,Female,Food and beverages,22.93,9,10.3185,216.6885,08/11/2019,20:26,Ewallet,7.916864144,5.5
622-20-1945,C,Naypyitaw,Normal,Female,Health and beauty,39.42,1,1.971,41.391,20/03/2019,15:08,Ewallet,11.98636993,8.4
372-94-8041,A,Yangon,Normal,Male,Health and beauty,15.26,6,4.578,96.138,22/10/2019,18:03,Cash,20.7571545,9.8
563-91-7120,A,Yangon,Normal,Female,Fashion accessories,61.77,5,15.4425,324.2925,21/08/2019,13:21,Ewallet,46.39065681,6.7
746-54-5508,A,Yangon,Normal,Male,Home and lifestyle,21.52,6,6.456,135.576,02/10/2019,12:48,Credit card,13.72333816,9.4
276-54-0879,B,Mandalay,Normal,Male,Sports and travel,97.74,4,19.548,410.508,15/09/2019,19:53,Cash,19.93342815,6.4
815-11-1168,A,Yangon,Member,Male,Food and beverages,99.78,5,24.945,527.845,31/12/2019,19:09,Ewallet,34.10962436,5.4
719-76-3868,C,Naypyitaw,Member,Male,Food and beverages,94.26,4,18.852,398.892,13/10/2019,16:30,Ewallet,11.52671806,8.6
730-61-8757,B,Mandalay,Member,Male,Health and beauty,51.13,4,10.226,217.746,13/11/2019,10:11,Credit card,14.89416661,4
340-66-0321,A,Yangon,Member,Male,Electronic accessories,36.36,4,7.272,157.712,16/02/2019,13:07,Ewallet,24.2630963,7.6
868-81-1752,B,Mandalay,Normal,Male,Home and lifestyle,22.02,9,9.909,208.089,27/06/2019,18:48,Ewallet,18.26600759,6.8
634-97-8956,A,Yangon,Normal,Male,Food and beverages,32.9,3,4.935,103.635,07/12/2019,17:27,Credit card,19.44442575,9.1
566-71-1091,A,Yangon,Normal,Male,Fashion accessories,77.02,5,19.255,404.355,08/05/2019,15:59,Ewallet,8.031519661,5.5
442-48-3607,A,Yangon,Member,Male,Food and beverages,23.48,2,2.348,51.308,26/09/2019,11:21,Credit card,3.867856215,7.9
835-16-0096,C,Naypyitaw,Member,Male,Sports and travel,14.7,5,3.675,78.175,09/10/2019,13:48,Cash,12.08058989,8.5
527-09-6272,A,Yangon,Member,Female,Electronic accessories,28.45,5,7.1125,151.3625,10/12/2019,10:17,Credit card,10.27560348,9.1
898-04-2717,A,Yangon,Normal,Male,Fashion accessories,76.4,9,34.38,721.98,29/10/2019,15:49,Cash,9.265698904,7.5
692-27-8933,B,Mandalay,Normal,Female,Sports and travel,57.95,6,17.385,365.085,08/09/2019,13:02,Ewallet,34.33528,5.2
633-09-3463,C,Naypyitaw,Normal,Female,Electronic accessories,47.65,3,7.1475,150.0975,06/01/2019,12:58,Credit card,13.32678392,9.5
374-17-3652,B,Mandalay,Member,Female,Food and beverages,42.82,9,19.269,407.649,10/03/2019,15:26,Credit card,33.68725796,8.9
378-07-7001,B,Mandalay,Member,Male,Electronic accessories,48.09,3,7.2135,154.4835,11/01/2019,18:23,Credit card,23.90325706,7.8
433-75-6987,B,Mandalay,Member,Female,Health and beauty,55.97,7,19.5895,414.3795,26/03/2019,19:06,Cash,29.11050766,8.9
873-95-4984,B,Mandalay,Member,Female,Health and beauty,76.9,7,26.915,569.215,21/03/2019,20:21,Ewallet,31.41477431,7.7
416-13-5917,C,Naypyitaw,Normal,Female,Food and beverages,97.03,5,24.2575,509.4075,02/01/2019,16:24,Cash,23.5675711,9.3
150-89-8043,A,Yangon,Normal,Male,Sports and travel,44.65,3,6.6975,140.6475,24/02/2019,15:04,Ewallet,8.641726655,6.2
135-84-8019,A,Yangon,Normal,Female,Fashion accessories,77.93,9,35.0685,736.4385,02/08/2019,16:10,Cash,35.64280729,7.6
441-94-7118,A,Yangon,Member,Male,Electronic accessories,71.95,1,3.5975,79.5475,20/05/2019,12:14,Ewallet,14.54038809,7.3
725-96-3778,C,Naypyitaw,Member,Female,Home and lifestyle,89.25,8,35.7,753.7,31/10/2019,10:13,Ewallet,38.31895057,4.7
531-80-1784,A,Yangon,Normal,Male,Electronic accessories,26.02,7,9.107,191.247,03/03/2019,17:38,Ewallet,44.28549331,5.1
400-45-1220,B,Mandalay,Normal,Female,Health and beauty,13.5,10,6.75,141.75,29/03/2019,11:06,Credit card,5.817866199,4.8
860-79-0874,C,Naypyitaw,Member,Female,Fashion accessories,99.3,10,49.65,1045.65,12/01/2019,14:53,Credit card,28.19425269,6.6
834-61-8124,A,Yangon,Normal,Male,Electronic accessories,51.69,7,18.0915,379.9215,14/08/2019,18:22,Ewallet,20.39931219,5.5
115-99-4379,B,Mandalay,Member,Female,Fashion accessories,54.73,7,19.1555,404.2655,06/02/2019,19:02,Credit card,45.1908719,8.5
565-67-6697,B,Mandalay,Member,Male,Home and lifestyle,27,9,12.15,259.15,22/01/2019,14:16,Ewallet,30.47903093,4.8
320-49-6392,C,Naypyitaw,Normal,Female,Electronic accessories,30.24,1,1.512,31.752,11/11/2019,15:44,Ewallet,6.780215158,8.4
889-04-9723,B,Mandalay,Member,Female,Food and beverages,89.14,4,17.828,376.388,28/03/2019,12:20,Credit card,10.04579959,7.8
632-90-0281,C,Naypyitaw,Normal,Female,Fashion accessories,37.55,10,18.775,394.275,10/09/2019,20:01,Credit card,46.30995149,9.3
554-42-2417,C,Naypyitaw,Normal,Female,Sports and travel,95.44,10,47.72,1002.12,16/11/2019,13:45,Ewallet,14.54147597,5.2
453-63-6187,B,Mandalay,Normal,Male,Electronic accessories,27.5,3,4.125,86.625,10/11/2019,15:40,Cash,9.108104517,6.5
578-80-7669,B,Mandalay,Normal,Male,Sports and travel,74.97,1,3.7485,78.7185,11/01/2019,16:58,Ewallet,14.251911,5.6
612-36-5536,A,Yangon,Member,Male,Food and beverages,80.96,8,32.384,685.064,14/06/2019,11:12,Credit card,10.10185598,7.4
605-72-4132,C,Naypyitaw,Normal,Female,Food and beverages,94.47,8,37.788,793.548,18/05/2019,15:12,Ewallet,22.71532813,9.1
471-41-2823,C,Naypyitaw,Normal,Male,Food and beverages,99.79,2,9.979,209.559,09/03/2019,20:37,Cash,7.933091143,8
462-67-9126,A,Yangon,Normal,Male,Home and lifestyle,73.22,6,21.966,461.286,19/04/2019,17:44,Ewallet,3.387229871,7.2
272-27-9238,C,Naypyitaw,Normal,Female,Food and beverages,41.24,4,8.248,173.208,23/06/2019,16:23,Ewallet,7.840331236,7.1
834-25-9262,C,Naypyitaw,Normal,Female,Fashion accessories,81.68,4,16.336,343.056,22/06/2019,12:12,Ewallet,42.2750489,9.1
122-61-9553,C,Naypyitaw,Normal,Female,Electronic accessories,51.32,9,23.094,484.974,22/01/2019,19:33,Ewallet,33.39788801,5.6
468-88-0009,A,Yangon,Member,Male,Home and lifestyle,65.94,4,13.188,280.948,13/03/2019,10:29,Ewallet,42.81721264,6
613-59-9758,C,Naypyitaw,Normal,Female,Sports and travel,14.36,10,7.18,150.78,31/03/2019,14:28,Ewallet,10.64837132,5.4
254-31-0042,A,Yangon,Member,Male,Electronic accessories,21.5,9,9.675,207.175,24/12/2019,12:46,Credit card,6.077001699,7.8
201-86-2184,B,Mandalay,Member,Female,Electronic accessories,26.26,7,9.191,194.011,03/10/2019,19:40,Ewallet,15.08055279,9.9
261-12-8671,B,Mandalay,Normal,Female,Fashion accessories,60.96,2,6.096,128.016,03/11/2019,19:39,Credit card,4.356831138,4.9
730-70-9830,C,Naypyitaw,Normal,Female,Home and lifestyle,70.11,6,21.033,441.693,09/07/2019,17:54,Cash,36.39630244,5.2
382-25-8917,C,Naypyitaw,Normal,Male,Fashion accessories,42.08,6,12.624,265.104,08/09/2019,12:25,Ewallet,8.875216588,8.9
422-29-8786,A,Yangon,Normal,Female,Home and lifestyle,67.09,5,16.7725,352.2225,15/10/2019,16:47,Credit card,10.3514168,9.1
667-23-5919,A,Yangon,Member,Female,Fashion accessories,96.7,5,24.175,512.675,21/01/2019,12:52,Cash,34.72070085,7
843-01-4703,B,Mandalay,Member,Female,Home and lifestyle,35.38,9,15.921,336.341,17/06/2019,19:50,Credit card,9.8365065,9.6
743-88-1662,C,Naypyitaw,Normal,Male,Sports and travel,95.49,7,33.4215,701.8515,12/01/2019,18:17,Cash,13.26755124,8.7
595-86-2894,C,Naypyitaw,Member,Male,Fashion accessories,96.98,4,19.396,410.316,01/09/2019,17:20,Cash,18.05250303,9.4
